BeachId,Region,Council,Site,Longitude,Latitude,Date,Enterococci (cfu/100ml)
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,20/02/2018,18
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,26/02/2018,1500
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,04/04/2018,2
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,04/05/2018,
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,30/11/2018,35
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,06/12/2018,0
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,10/12/2018,1
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,04/01/2018,14
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,10/01/2018,20
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,16/01/2018,0
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,29/01/2018,0
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,14/02/2018,2
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,09/04/2018,1
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,02/07/2018,6
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,03/10/2018,0
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,02/08/2018,0
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,08/10/2018,32
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,05/06/2018,0
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,18/09/2018,1
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,05/06/2018,2
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,08/10/2018,22
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,03/10/2018,0
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,02/08/2018,1
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,18/09/2018,0
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,02/02/2018,3
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,21/03/2018,54
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,27/03/2018,1
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,04/04/2018,1
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,04/05/2018,8
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,02/07/2018,4
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,24/10/2018,
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,30/10/2018,0
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,20/02/2018,33
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,26/02/2018,46
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,08/02/2018,0
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,09/04/2018,0
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,22/01/2018,2
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,26/04/2018,4
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,13/04/2018,1
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,10/01/2018,130
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,09/03/2018,1
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,15/03/2018,
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,14/02/2018,4
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,29/01/2018,190
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,26/11/2018,6
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,05/03/2018,4
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,18/10/2018,640
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,27/12/2018,20
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,10/12/2018,8
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,19/12/2018,2
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,04/01/2018,8
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,16/01/2018,1
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,14/12/2018,230
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,14/11/2018,0
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,30/11/2018,21
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,06/12/2018,0
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,06/11/2018,0
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,20/11/2018,1
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,26/11/2018,130
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,24/10/2018,7
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,18/10/2018,99
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,30/10/2018,2
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,16/01/2018,2
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,04/01/2018,26
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,26/02/2018,300
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,20/02/2018,84
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,02/02/2018,160
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,08/02/2018,22
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,10/01/2018,91
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,22/01/2018,0
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,06/11/2018,46
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,14/11/2018,160
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,20/11/2018,72
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,29/01/2018,14
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,14/02/2018,28
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,27/12/2018,18
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,14/12/2018,160
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,19/12/2018,17
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,04/04/2018,2
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,09/04/2018,100
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,05/03/2018,5
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,09/03/2018,83
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,15/03/2018,76
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,05/06/2018,160
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,13/04/2018,2
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,26/04/2018,120
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,27/03/2018,71
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,30/11/2018,180
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,10/12/2018,1
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,06/12/2018,160
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,02/08/2018,46
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,18/09/2018,92
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,21/03/2018,370
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,04/05/2018,45
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,02/07/2018,7
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,08/10/2018,110
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,03/10/2018,5
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,03/10/2018,2
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,02/08/2018,0
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,05/06/2018,3
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,26/04/2018,0
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,18/09/2018,0
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,08/10/2018,250
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,02/07/2018,7
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,14/12/2018,380
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,26/11/2018,4
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,20/11/2018,2
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,10/01/2018,1000
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,27/12/2018,12
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,04/04/2018,6
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,09/03/2018,6
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,08/02/2018,0
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,20/02/2018,0
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,26/02/2018,3300
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,18/10/2018,870
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,21/03/2018,31
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,27/03/2018,52
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,13/04/2018,1
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,04/05/2018,3
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,29/01/2018,1
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,09/04/2018,0
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,19/12/2018,5
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,04/01/2018,41
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,05/03/2018,4
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,15/03/2018,95
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,02/02/2018,7
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,30/11/2018,720
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,06/12/2018,5
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,14/11/2018,0
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,24/10/2018,5
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,16/01/2018,2
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,22/01/2018,2
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,14/02/2018,50
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,30/10/2018,7
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,06/11/2018,8
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,10/12/2018,1
73,Sydney Harbour,Hunters Hill Municipal Council,Henley Baths (Kelly St Baths),151.1317,-33.84353,27/03/2018,4
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,09/04/2018,1
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,20/02/2018,7
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,08/02/2018,0
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,24/10/2018,84
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,30/10/2018,4
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,06/11/2018,3
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,02/02/2018,9
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,27/03/2018,20
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,02/08/2018,0
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,04/05/2018,10
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,18/09/2018,0
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,03/10/2018,0
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,08/10/2018,260
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,06/12/2018,4
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,14/12/2018,220
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,19/12/2018,15
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,14/11/2018,0
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,30/11/2018,200
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,20/11/2018,0
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,05/03/2018,1
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,18/10/2018,150
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,10/01/2018,43
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,16/01/2018,12
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,04/01/2018,27
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,27/12/2018,24
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,26/11/2018,2
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,10/12/2018,1
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,29/01/2018,1
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,09/03/2018,0
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,15/03/2018,38
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,21/03/2018,8
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,26/02/2018,620
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,14/02/2018,7
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,13/04/2018,7
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,22/01/2018,3
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,04/04/2018,0
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,05/06/2018,27
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,02/07/2018,1
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,26/04/2018,5
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,27/12/2018,26
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,19/12/2018,5
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,14/12/2018,640
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,06/12/2018,7
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,30/11/2018,72
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,20/11/2018,0
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,14/11/2018,0
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,26/11/2018,2
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,24/10/2018,20
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,18/10/2018,960
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,10/12/2018,14
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,06/11/2018,6
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,30/10/2018,4
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,03/10/2018,1
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,02/07/2018,18
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,02/08/2018,1
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,08/10/2018,55
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,18/09/2018,1
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,18/09/2018,2
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,08/10/2018,98
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,02/07/2018,1
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,09/04/2018,0
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,02/08/2018,0
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,03/10/2018,0
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,04/05/2018,3
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,29/01/2018,1
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,14/02/2018,8
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,04/01/2018,4
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,16/01/2018,1
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,10/01/2018,29
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,06/11/2018,40
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,26/04/2018,3
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,13/04/2018,0
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,05/06/2018,1
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,05/03/2018,4
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,21/03/2018,20
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,15/03/2018,3
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,09/03/2018,3
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,20/11/2018,8
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,10/12/2018,2
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,18/10/2018,58
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,26/11/2018,2
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,26/02/2018,51
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,20/02/2018,20
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,08/02/2018,1
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,22/01/2018,1
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,14/11/2018,2
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,24/10/2018,10
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,30/10/2018,1
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,30/11/2018,200
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,06/12/2018,0
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,02/02/2018,5
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,14/12/2018,480
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,19/12/2018,3
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,27/12/2018,25
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,04/04/2018,2
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,27/03/2018,14
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,04/05/2018,2
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,13/04/2018,0
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,10/12/2018,0
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,16/01/2018,3
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,27/03/2018,8
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,15/03/2018,10
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,05/03/2018,8
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,22/01/2018,0
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,29/01/2018,2
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,02/02/2018,0
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,04/01/2018,1
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,10/01/2018,18
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,30/11/2018,260
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,24/10/2018,22
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,30/10/2018,3
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,14/11/2018,0
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,06/12/2018,2
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,19/12/2018,3
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,06/11/2018,2
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,09/04/2018,0
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,14/02/2018,4
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,02/08/2018,0
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,18/10/2018,31
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,27/12/2018,28
