BeachId,Region,Council,Site,Longitude,Latitude,Date,Enterococci (cfu/100ml)
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,19/11/2019,0
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,02/12/2019,1
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,06/12/2019,0
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,12/12/2019,0
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,02/01/2019,2
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,14/03/2019,1
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,02/04/2019,6
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,05/07/2019,95
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,07/08/2019,9
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,09/09/2019,2
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,02/10/2019,17
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,09/10/2019,2
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,16/10/2019,1
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,22/10/2019,2
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,18/12/2019,0
74,Sydney Harbour,City of Canada Bay Council,Cabarita Beach,151.11852,-33.84187,30/12/2019,3
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,30/12/2019,1
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,13/11/2019,0
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,18/12/2019,3
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,12/04/2019,1
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,26/04/2019,0
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,27/03/2019,1
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,29/01/2019,1
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,26/02/2019,23
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,14/01/2019,2
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,12/12/2019,6
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,07/11/2019,3
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,02/12/2019,0
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,06/12/2019,0
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,19/11/2019,6
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,08/05/2019,4
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,18/04/2019,3
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,08/04/2019,4
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,02/10/2019,2
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,02/04/2019,6
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,14/03/2019,6
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,08/03/2019,2
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,20/02/2019,34
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,21/01/2019,3
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,16/10/2019,0
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,22/10/2019,0
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,02/01/2019,1
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,05/07/2019,280
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,25/11/2019,5
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,09/09/2019,0
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,09/10/2019,0
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,17/06/2019,44
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,01/11/2019,1
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,07/08/2019,3
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,04/02/2019,11
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,20/03/2019,72
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,14/02/2019,22
74.1,Sydney Harbour,City of Canada Bay Council,Chiswick Baths,151.14295,-33.847206,08/01/2019,18
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,21/01/2019,3
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,20/02/2019,450
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,27/03/2019,1100
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,08/03/2019,3
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,14/01/2019,3
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,08/04/2019,3
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,29/01/2019,1
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,26/02/2019,130
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,08/05/2019,11
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,18/04/2019,18
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,19/11/2019,26
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,08/01/2019,0
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,14/02/2019,6
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,04/02/2019,2
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,20/03/2019,540
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,17/06/2019,1700
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,12/04/2019,18
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,25/11/2019,0
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,01/11/2019,0
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,07/11/2019,19
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,13/11/2019,1
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,02/01/2019,40
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,02/04/2019,20
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,14/03/2019,1
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,26/04/2019,28
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,05/07/2019,330
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,09/10/2019,20
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,09/09/2019,1
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,16/10/2019,1
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,07/08/2019,7
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,02/10/2019,1
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,22/10/2019,59
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,12/12/2019,0
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,30/12/2019,130
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,18/12/2019,1
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,02/12/2019,8
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,06/12/2019,60
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,18/12/2019,0
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,25/11/2019,0
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,02/12/2019,1
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,30/12/2019,10
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,02/10/2019,5
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,07/08/2019,15
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,05/07/2019,560
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,14/03/2019,72
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,08/03/2019,4
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,02/04/2019,5
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,08/01/2019,11
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,02/01/2019,14
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,06/12/2019,0
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,19/11/2019,14
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,01/11/2019,0
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,16/10/2019,9
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,12/12/2019,4
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,07/11/2019,0
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,12/04/2019,3
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,26/04/2019,5
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,17/06/2019,1300
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,09/09/2019,6
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,04/02/2019,29
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,26/02/2019,2
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,14/01/2019,5
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,13/11/2019,13
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,22/10/2019,1
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,09/10/2019,10
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,08/05/2019,1
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,14/02/2019,6
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,21/01/2019,200
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,18/04/2019,11
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,20/03/2019,510
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,08/04/2019,5
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,27/03/2019,8
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,20/02/2019,
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,29/01/2019,4
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,08/01/2019,8
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,14/01/2019,3
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,14/02/2019,8
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,04/02/2019,9
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,20/03/2019,390
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,12/04/2019,0
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,02/01/2019,2
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,14/03/2019,18
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,02/04/2019,6
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,17/06/2019,19
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,26/04/2019,1
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,01/11/2019,0
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,07/11/2019,0
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,25/11/2019,4
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,21/01/2019,6
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,16/10/2019,4
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,09/10/2019,4
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,09/09/2019,0
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,02/10/2019,4
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,05/07/2019,30
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,07/08/2019,3
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,08/03/2019,0
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,20/02/2019,16
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,08/04/2019,14
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,27/03/2019,5
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,08/05/2019,2
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,18/04/2019,10
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,19/11/2019,0
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,22/10/2019,0
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,13/11/2019,1
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,02/12/2019,3
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,26/02/2019,2
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,29/01/2019,0
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,18/12/2019,2
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,06/12/2019,0
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,12/12/2019,0
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,30/12/2019,3
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,30/12/2019,2
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,06/12/2019,1
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,12/12/2019,0
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,18/12/2019,0
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,07/11/2019,1
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,14/01/2019,3
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,29/01/2019,1
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,26/02/2019,1
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,02/12/2019,2
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,01/11/2019,0
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,25/11/2019,0
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,12/04/2019,5
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,17/06/2019,2700
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,20/03/2019,43
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,14/02/2019,7
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,04/02/2019,2
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,05/07/2019,800
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,07/08/2019,0
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,09/09/2019,0
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,02/10/2019,7
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,09/10/2019,9
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,16/10/2019,0
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,08/01/2019,17
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,19/11/2019,0
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,13/11/2019,1
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,22/10/2019,29
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,26/04/2019,3
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,18/04/2019,2
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,08/05/2019,1
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,02/04/2019,42
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,14/03/2019,22
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,08/04/2019,4
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,02/01/2019,6
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,27/03/2019,0
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,08/03/2019,2
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,20/02/2019,11
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,21/01/2019,1
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,20/02/2019,9
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,27/03/2019,12
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,08/04/2019,8
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,20/03/2019,42
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,26/02/2019,6
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,08/05/2019,1
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,18/04/2019,0
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,21/01/2019,1
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,29/01/2019,5
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,22/10/2019,9
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,13/11/2019,0
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,19/11/2019,1
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,14/01/2019,1
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,04/02/2019,4
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,14/02/2019,2
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,17/06/2019,4200
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,12/04/2019,3
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,26/04/2019,3
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,25/11/2019,0
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,01/11/2019,1
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,16/10/2019,1
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,09/09/2019,1
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,06/12/2019,1
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,02/01/2019,5
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,08/01/2019,0
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,07/11/2019,4
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,08/03/2019,1
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,14/03/2019,8
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,02/04/2019,1
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,05/07/2019,700
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,02/10/2019,2
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,07/08/2019,0
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,09/10/2019,4
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,30/12/2019,5
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,02/12/2019,4
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,12/12/2019,0
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,18/12/2019,0
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,12/12/2019,63
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,18/12/2019,0
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,30/12/2019,3
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,02/12/2019,2
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,25/11/2019,15
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,08/05/2019,0
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,12/04/2019,36
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,08/03/2019,4
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,20/02/2019,3
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,07/11/2019,7
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,01/11/2019,1
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,19/11/2019,1
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,08/01/2019,11
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,06/12/2019,2
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,09/10/2019,1
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,22/10/2019,9
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,13/11/2019,96
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,05/07/2019,3
