BeachId,Region,Council,Site,Longitude,Latitude,Date,Enterococci (cfu/100ml)
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,24/01/2020,27
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,21/02/2020,18
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,20/03/2020,5
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,02/06/2020,12
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,27/02/2020,23
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,16/03/2020,7600
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,30/01/2020,68
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,05/02/2020,4
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,22/10/2020,0
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,27/11/2020,1
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,20/11/2020,0
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,01/07/2020,38
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,27/04/2020,0
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,06/10/2020,1
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,10/11/2020,2
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,28/10/2020,15
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,11/02/2020,250
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,04/03/2020,8400
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,02/12/2020,17
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,14/12/2020,26
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,04/11/2020,42
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,16/11/2020,6
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,04/05/2020,17
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,06/08/2020,2
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,04/09/2020,260
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,12/10/2020,92
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,16/10/2020,4
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,08/12/2020,2
61,Sydney Harbour,City of Sydney,Darling Harbour,151.20069,-33.87129,08/01/2020,240
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,02/12/2020,28
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,08/12/2020,0
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,14/12/2020,34
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,08/01/2020,9
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,06/08/2020,5
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,04/05/2020,2
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,01/07/2020,0
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,16/10/2020,1
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,12/10/2020,0
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,21/02/2020,32
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,27/11/2020,5
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,10/11/2020,10
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,20/11/2020,0
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,28/10/2020,280
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,22/10/2020,2
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,04/11/2020,12
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,16/11/2020,6
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,24/01/2020,68
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,05/02/2020,1
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,04/09/2020,3
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,06/10/2020,0
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,20/03/2020,44
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,04/03/2020,2200
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,11/02/2020,580
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,02/06/2020,1
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,27/04/2020,10
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,30/01/2020,0
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,16/03/2020,53
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,14/01/2020,4
88,Sydney Harbour,Garigal National Park,Davidson Reserve,151.200314,-33.768008,27/02/2020,7
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,04/03/2020,2000
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,21/02/2020,10
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,30/01/2020,5
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,11/02/2020,190
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,01/07/2020,0
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,04/05/2020,4
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,05/02/2020,1
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,16/03/2020,120
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,12/10/2020,1
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,06/08/2020,5
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,27/04/2020,0
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,22/10/2020,2
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,16/10/2020,1
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,27/11/2020,2
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,04/11/2020,19
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,16/11/2020,1
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,20/03/2020,7
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,27/02/2020,4
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,24/01/2020,5
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,04/09/2020,7
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,06/10/2020,2
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,28/10/2020,160
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,10/11/2020,22
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,08/01/2020,1
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,14/01/2020,1
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,20/11/2020,6
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,02/06/2020,7
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,02/12/2020,31
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,08/12/2020,0
82,Sydney Harbour,Hunters Hill Municipal Council,Woolwich Baths,151.169399,-33.838906,14/12/2020,5
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,02/12/2020,58
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,08/01/2020,34
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,08/12/2020,0
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,14/12/2020,9
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,04/05/2020,2
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,01/07/2020,17
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,16/10/2020,3
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,12/10/2020,1
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,04/11/2020,2
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,16/11/2020,1
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,20/11/2020,0
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,11/02/2020,220
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,21/02/2020,21
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,04/03/2020,22
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,20/03/2020,6
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,04/09/2020,2
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,27/11/2020,2
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,28/10/2020,1
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,22/10/2020,2
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,10/11/2020,6
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,27/04/2020,0
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,06/08/2020,1
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,02/06/2020,5
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,06/10/2020,0
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,16/03/2020,0
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,14/01/2020,7
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,30/01/2020,0
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,05/02/2020,0
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,24/01/2020,35
74.8,Sydney Harbour,Inner West Council,Callan Park Seawall,151.159306,-33.862333,27/02/2020,12
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,27/02/2020,3
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,14/01/2020,3
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,24/01/2020,18
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,30/01/2020,0
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,04/03/2020,30
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,06/10/2020,0
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,05/02/2020,10
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,16/03/2020,0
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,02/06/2020,3
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,04/09/2020,1
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,20/03/2020,25
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,16/11/2020,1
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,22/10/2020,0
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,20/11/2020,7
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,28/10/2020,15
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,10/11/2020,0
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,06/08/2020,1
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,27/04/2020,0
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,21/02/2020,30
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,11/02/2020,400
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,27/11/2020,1
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,16/10/2020,3
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,12/10/2020,0
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,01/07/2020,3
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,04/05/2020,4
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,02/12/2020,21
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,04/11/2020,1
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,14/12/2020,12
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,08/12/2020,2
77,Sydney Harbour,Inner West Council,Dawn Fraser Pool,151.17306,-33.85315,08/01/2020,5
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,08/01/2020,2
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,14/01/2020,1
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,02/12/2020,17
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,27/11/2020,0
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,14/12/2020,2
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,28/10/2020,54
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,22/10/2020,0
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,10/11/2020,2
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,08/12/2020,0
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,02/06/2020,4
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,04/09/2020,5
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,06/10/2020,0
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,12/10/2020,5
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,30/01/2020,1
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,27/02/2020,0
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,16/03/2020,210
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,27/04/2020,2
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,06/08/2020,2
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,20/11/2020,4
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,04/11/2020,0
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,16/11/2020,0
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,04/05/2020,4
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,01/07/2020,3
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,16/10/2020,6
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,24/01/2020,7
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,04/03/2020,52
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,20/03/2020,8
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,11/02/2020,95
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,05/02/2020,6
83,Sydney Harbour,Lane Cove Council,Greenwich Baths,151.1829,-33.84176,21/02/2020,0
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,21/02/2020,17
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,11/02/2020,170
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,04/03/2020,800
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,04/05/2020,1
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,01/07/2020,7
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,04/09/2020,1
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,06/10/2020,7
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,05/02/2020,2
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,16/03/2020,4400
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,20/03/2020,6
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,12/10/2020,1
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,16/11/2020,30
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,20/11/2020,4
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,16/10/2020,6
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,02/12/2020,46
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,04/11/2020,14
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,06/08/2020,5
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,27/04/2020,3
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,27/02/2020,1
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,27/11/2020,5
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,24/01/2020,36
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,30/01/2020,2
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,02/06/2020,9
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,10/11/2020,11
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,22/10/2020,2
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,28/10/2020,260
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,14/12/2020,40
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,08/12/2020,1
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,08/01/2020,2
81,Sydney Harbour,Lane Cove Council,Tambourine Bay,151.16154,-33.828016,14/01/2020,3
80,Sydney Harbour,Lane Cove Council,Woodford Bay,151.17254,-33.831968,27/11/2020,6
80,Sydney Harbour,Lane Cove Council,Woodford Bay,151.17254,-33.831968,14/12/2020,28
80,Sydney Harbour,Lane Cove Council,Woodford Bay,151.17254,-33.831968,08/12/2020,1
80,Sydney Harbour,Lane Cove Council,Woodford Bay,151.17254,-33.831968,28/10/2020,120
80,Sydney Harbour,Lane Cove Council,Woodford Bay,151.17254,-33.831968,22/10/2020,64
80,Sydney Harbour,Lane Cove Council,Woodford Bay,151.17254,-33.831968,10/11/2020,20
80,Sydney Harbour,Lane Cove Council,Woodford Bay,151.17254,-33.831968,14/01/2020,2
80,Sydney Harbour,Lane Cove Council,Woodford Bay,151.17254,-33.831968,08/01/2020,4
